"id" "time" "prey" "predator" "x" "y" "cond" "regime"
1 0.950501672240803 0.347811488227868 1.90994908931958 0.444682666107082 1.66219017882011 0 2
1 0.966889632107024 0.336093418236946 1.90785268049076 0.190983716916999 2.60345120835965 0 1
1 0.983277591973244 0.326352008983145 1.88705603535683 0.444149200128207 0.477513625376416 1 2
1 0.999665551839465 0.315679892669829 1.88504409872733 -0.317257342126677 2.58666869204741 1 2
1 1.01605351170569 0.305420127016087 1.88277747474444 0.167898495121443 0.838646448128124 1 1
1 1.03244147157191 0.296814857516326 1.86133586513193 -0.107023543989344 1.68024265743746 1 2
1 1.04882943143813 0.287459980781855 1.85925641677264 0.508416917439466 2.02418793855147 1 2
1 1.06521739130435 0.278453431473575 1.85696646592636 0.0397080757142144 1.62147399911679 1 2
1 1.08160535117057 0.269781465861689 1.85448330621257 -0.399720285344546 2.27011883580678 0 2
1 1.09799331103679 0.261430807799571 1.85182328623048 -0.209804354988079 1.03590172549396 0 1
1 1.11438127090301 0.25432690420412 1.82943777186061 0.701111924127193 1.40013541233401 1 1
1 1.13076923076923 0.247597370332882 1.80711810852787 0.389549353140603 1.31170745188932 0 2
1 1.14715719063545 0.240371028900551 1.80527556956151 0.0398508290074762 2.1155769730466 1 2
1 1.16354515050167 0.233392020417299 1.80328175542385 1.36691754297266 2.29507838435487 1 2
1 1.17993311036789 0.226651373322935 1.8011486274331 0.936934742237525 1.96104482851908 1 2
1 1.19632107023411 0.220140396419583 1.79888752294432 0.371275075121395 1.00699693645009 0 2
1 1.21270903010033 0.213850677793083 1.79650917692809 0.0827113241156544 1.70302670200459 0 1
1 1.22909698996656 0.208419647687033 1.77343376226439 -0.542986595688298 1.8674879995761 1 1
1 1.24548494983278 0.203279743906787 1.75050319487111 0.768532177040852 2.4090367054606 1 2
1 1.261872909699 0.197824606322046 1.74909041264887 -1.22392332873354 1.74474539157945 1 2
1 1.27826086956522 0.19253869737719 1.74756704488273 -0.430065194259898 2.26804598685619 1 1
1 1.29464882943144 0.187950065434922 1.72453002828453 0.263101596510111 2.35421548926272 0 2
1 1.31103678929766 0.183097212321453 1.72344272563093 -0.86871968028245 1.48797936989541 0 1
1 1.32742474916388 0.178874798275359 1.70046582168311 1.12730466502114 2.10616430186113 1 1
1 1.3438127090301 0.174880842922879 1.67768236436767 0.7677581116465 1.69724400501278 0 1
1 1.36020066889632 0.171103215930812 1.65509883696315 0.0794935979288465 1.56395053657064 0 1
1 1.37658862876254 0.167530571560912 1.63272103755666 0.474472224336987 1.25631339926262 1 1
1 1.39297658862876 0.164152296720039 1.61055412825674 0.659488700917483 1.2234372970113 0 2
1 1.40936454849498 0.160554760099657 1.61190311886407 0.36220254891377 1.86020964987245 1 1
1 1.4257525083612 0.15742425699863 1.58984040933834 -0.230219320903805 1.61555809216084 0 1
1 1.44214046822743 0.154465867729099 1.56800150479433 0.717989380133387 1.393353239274 0 1
1 1.45852842809365 0.151671018224744 1.54638974467766 -0.180097543689992 0.872084955522572 0 1
1 1.47491638795987 0.149031687346757 1.52500800513624 0.473417781283812 1.42666787722126 1 1
1 1.49130434782609 0.146540371817685 1.50385873296606 0.0714039041090533 2.07287457518522 1 2
1 1.50769230769231 0.14385824683757 1.50730233752754 0.0545524087443082 -0.0437746245601325 0 2
1 1.52408026755853 0.141214543091759 1.51060441173191 0.350058469580839 1.46297229220798 0 1
1 1.54046822742475 0.138919447343454 1.48946655818016 -0.0573530588417367 1.24006663836858 0 1
1 1.55685618729097 0.13675581039272 1.46857087402601 0.273818415672759 1.14165373336308 0 1
1 1.57324414715719 0.134717556003627 1.44791852196515 0.482060469564178 1.97183504293662 1 1
1 1.58963210702341 0.1327990001157 1.42751035587052 0.879966083377468 1.9224854492103 0 2
1 1.60602006688963 0.130715213698246 1.43223953055652 -0.108158743052489 0.960960416582194 0 2
1 1.62240802675585 0.128647995492743 1.43682582082716 -0.11748987818838 2.13706602102148 1 1
1 1.63879598662207 0.126861963516358 1.4164347206679 1.34887470066947 2.11172255804959 0 2
1 1.65518394648829 0.124926094989538 1.42124757572975 0.25368826638515 2.47860291034203 0 1
1 1.67157190635452 0.123254380690866 1.40099346812355 -0.563318861579446 1.66855206551353 1 2
1 1.68795986622074 0.121440194063217 1.40602532201238 0.380154398219921 1.57921731370308 1 2
1 1.70434782608696 0.119636098178032 1.41091866280319 0.09736117333802 1.72551073231937 1 1
1 1.72073578595318 0.118075104984907 1.39069251604835 0.0518759016461313 1.61584501760467 0 2
1 1.7371237458194 0.11638407900723 1.39580495223841 -0.225980403624244 1.1592776563145 0 1
1 1.75351170568562 0.114922173249772 1.37572331599537 0.197003386426659 0.495390728021389 1 1
1 1.76989966555184 0.113552874113992 1.35589917548749 -0.44503121217622 1.49791437957428 0 2
1 1.78628762541806 0.112059770619614 1.3615550238265 0.232840328032514 1.72773388149302 0 1
1 1.80267558528428 0.110775760717303 1.34187308855675 0.635890226007856 1.52212239127504 0 1
1 1.8190635451505 0.109576671587926 1.32244879183219 0.233941718741242 1.34082420147276 0 1
1 1.83545150501672 0.108459140717294 1.30328096611024 0.49993738351447 0.714263369057214 0 1
1 1.85183946488294 0.107420028502991 1.28436829945913 -0.0734003470499037 1.14166350699034 1 1
1 1.86822742474916 0.106456404415178 1.2657093482779 -0.0925715280655074 1.36853710109148 1 2
1 1.88461538461538 0.105374681601028 1.27271100366035 -0.42812411468525 1.39252109166997 0 2
1 1.90100334448161 0.10428173227498 1.27958309687797 0.363081474893514 1.44687501039241 1 1
1 1.91739130434783 0.103362475584832 1.26092932970455 0.0628618478657759 1.51661709828107 1 2
1 1.93377926421405 0.102332309380943 1.26793996740219 0.0584794412032373 1.16691664599505 1 2
1 1.95016722408027 0.101290728645465 1.27482278416814 0.892876676420592 1.40693712617601 0 2
1 1.96655518394649 0.100238727789018 1.28157773699897 0.163090597741996 2.33327091918775 1 1
1 1.98294314381271 0.0993488151569639 1.26281159328252 -0.171077503272995 2.11181583516902 0 2
1 1.99933110367893 0.0983579060358267 1.26971149725888 0.130232367923291 1.0400414791236 0 1
1 2.01571906354515 0.0975224039517681 1.25108115206526 0.890383754560636 1.4548436426356 0 1
1 2.03210702341137 0.0967526570915783 1.23270798837284 1.21731113425604 1.70356872046847 1 1
1 2.04849498327759 0.0960464097081848 1.21458999481945 0.226317158136589 0.658686678689342 1 2
1 2.06488294314381 0.0952417964889418 1.22212123344849 0.689835688746439 0.668672840312581 1 2
1 2.08127090301003 0.0944218116200801 1.22953222769522 -0.674489058312458 0.831181551436789 1 2
1 2.09765886287625 0.0935873581632342 1.23682237190682 0.737925727908738 2.2256270700363 1 2
1 2.11404682274248 0.0927393315706464 1.24399117338894 0.116266407330408 1.60237440677704 1 2
1 2.1304347826087 0.091878618243516 1.25103825028858 0.646522394669157 0.781137516302193 0 1
1 2.14682274247492 0.091153738870128 1.23255228147404 -0.0268685601112241 0.950178477635409 1 1
1 2.16321070234114 0.0904890072976498 1.21432567929031 0.891908958737435 1.27881201215749 1 1
1 2.17959866220736 0.0898824269073618 1.196356179367 0.53677026145694 0.688401980016963 1 2
1 2.19598662207358 0.0891896502307598 1.20401224023677 0.00118993690690931 1.52255528362433 0 1
1 2.2123745819398 0.0886215523649997 1.1861705159391 -0.322383718512021 0.691806930923464 1 2
1 2.22876254180602 0.0879691137420247 1.1939353160369 -0.132930616840021 1.37482134274033 0 2
1 2.24515050167224 0.0873001827887628 1.20158611564052 0.06930965788611 1.33505339375301 1 2
1 2.26153846153846 0.0866155534588201 1.20912202843561 -0.659909829391671 1.50725507011529 1 2
1 2.27792642140468 0.0859160182628539 1.21654227861215 0.430393292719265 1.27176375640343 1 2
1 2.2943143812709 0.0852023668139243 1.22384619939974 0.2731474349162 1.17606190807477 0 2
1 2.31070234113712 0.0844753844354333 1.23103323141358 0.582896008166438 0.755484305409476 0 1
1 2.32709030100335 0.0838637086718373 1.21269704228731 0.138956247612405 0.963284349051287 0 1
1 2.34347826086957 0.0833061578767523 1.19462256144643 0.42388926858592 -0.00251854837039622 0 1
1 2.35986622073579 0.0828010020550414 1.17680725857185 -0.141542051380312 1.87005442076042 0 2
1 2.37625418060201 0.0822228298863076 1.18458004288316 -0.364408805014499 2.28957305228983 0 1
1 2.39264214046823 0.0817509788929243 1.16689414575207 0.224868666696968 2.40558359219985 1 2
1 2.40903010033445 0.0812074638794565 1.17477138969153 0.247595633083364 1.5238728089385 0 2
1 2.42541806020067 0.080647470551058 1.18253947249913 0.539136569650903 1.17693861357077 1 2
1 2.44180602006689 0.0800716956550415 1.19019735839822 -0.541590151915167 1.68601747565689 1 2
1 2.45819397993311 0.0794808379913133 1.19774411846694 0.121706617394651 0.44220395249998 1 2
1 2.47458193979933 0.0788755970367225 1.20517892956698 0.849584770621408 1.15312949825047 1 1
1 2.49096989966555 0.0783705187367875 1.18712009928997 -0.0962054784242146 1.58597608964331 1 2
1 2.50735785953177 0.077801763501016 1.19467438300996 -0.41203670368704 0.427411036492501 0 2
1 2.52374581939799 0.0772187437004482 1.20211762174671 -0.317117692879978 0.734204404356429 0 1
1 2.54013377926421 0.0767319625243998 1.18407273293804 0.414447807475723 0.93845070622042 1 1
1 2.55652173913044 0.0762930334321673 1.1662899059075 -0.145814158527265 1.32136978141099 1 1
1 2.57290969899666 0.0759005201994975 1.14876635940322 -0.327844324643171 1.56609244836476 0 1
1 2.58929765886288 0.0755530923617593 1.13149928246051 0.709249887716677 0.885986368148285 0 1
1 2.6056856187291 0.0752495192254066 1.11448583952463 0.310563025790151 -0.42839844385667 0 1
1 2.62207357859532 0.0749886643280494 1.0977231751742 0.713375261578215 0.99262687754306 0 1
1 2.63846153846154 0.074769480313613 1.08120841847533 -0.125500001764783 0.944336659578047 1 1
1 2.65484949832776 0.0745910041918144 1.06493868699429 0.537447307950952 1.96315606868962 0 2
1 2.67123745819398 0.074348637826931 1.07378870333463 0.749822373698614 1.25955735622557 1 1
1 2.6876254180602 0.0741890829016989 1.05762352687997 0.664658155046802 1.38991635952263 0 2
1 2.70401337792642 0.0739660532287643 1.06653323081395 0.165305594061538 1.13226775680199 0 1
1 2.72040133779264 0.0738247527245806 1.05047088652463 0.0429238300630501 0.943507677935392 1 1
1 2.73678929765886 0.0737222366325979 1.03464841796311 -0.416159087727447 1.25505408925958 0 2
1 2.75317725752508 0.07355615532856 1.04374843234411 -0.952193789864236 1.46334042849053 1 2
1 2.7695652173913 0.0733688274539159 1.05276905517499 0.0269168368738373 1.23617288734149 0 1
1 2.78595317725753 0.0732614818652033 1.03690421179222 0.355673699216964 1.30437930476643 1 1
1 2.80234113712375 0.0731920600912105 1.02127700553254 0.694152452633753 1.71624976549137 0 2
1 2.81872909698997 0.0730595432045428 1.03047572038863 0.343908894901547 0.921251860666705 0 1
1 2.83511705685619 0.0730055852393003 1.01494220101377 -0.851628081118825 0.893034251661766 1 1
1 2.85150501672241 0.0729885417502909 0.999642293563927 0.363184224514836 1.64024425337004 0 2
1 2.86789297658863 0.0729080410369237 1.00899965442601 -0.498876881169669 0.764871161442718 1 1
1 2.88428093645485 0.072905117462157 0.993787887412851 -0.774076215864896 1.04647097318824 0 2
1 2.90066889632107 0.0728387028900996 1.00318512046454 -0.318622494761954 1.03927059220965 0 2
1 2.91705685618729 0.0727500916941655 1.01251449193078 -0.127876336409844 0.178219036718524 0 1
1 2.93344481605351 0.0727388650902219 0.997247109758431 -0.232874378034403 0.5964923201853 1 1
1 2.94983277591973 0.0727637709863933 0.982210089676742 -0.327194687758157 0.701338401090673 0 2
1 2.96622073578595 0.0727250960076518 0.991683326895364 -0.733315269346093 0.455326551577907 1 1
1 2.98260869565217 0.0727631688425892 0.9767301165789 -0.497619211855517 1.65899237385584 0 1
1 2.9989966555184 0.0728366839944639 0.962003299915173 0.426930445315005 0.564183051388642 0 1
1 3.01538461538462 0.0729452112927396 0.947499983152687 0.0303628563499264 0.67551027641109 0 2
1 3.03177257525084 0.0729889525020571 0.957184765116894 0.872029664935489 1.62324172311518 1 1
1 3.04816053511706 0.0731091659922271 0.942756565861535 0.529820452938118 1.385973590408 1 2
1 3.06454849498328 0.0731641785485431 0.952469346432704 0.0499850380628118 0.971383480961472 1 2
1 3.0809364548495 0.0731959449519636 0.962130068966234 -0.581861021274606 0.579823978230154 0 2
1 3.09732441471572 0.073204586045948 0.97173562030182 0.270476570157548 1.28900120777417 0 1
1 3.11371237458194 0.0732904563031542 0.957091206650342 -0.635840380473351 1.1713314971927 0 1
1 3.13010033444816 0.073411391731785 0.942669128498236 0.701821386463502 0.949744608953764 0 1
1 3.14648829431438 0.0735670331814002 0.928466517319016 0.644197511538457 1.22640890396537 1 2
1 3.1628762541806 0.0736563134911542 0.938258524935861 0.0250797849735276 1.65724675605633 0 1
1 3.17926421404682 0.0738230643065495 0.924126187298888 -0.102158203782952 0.97320699822644 0 2
1 3.19565217391304 0.0739228838360398 0.933942678601749 0.173973692635252 1.24022927788788 0 2
1 3.21204013377926 0.0739989922220033 0.943713266402691 0.884654118933166 0.738074092958806 0 2
1 3.22842809364549 0.0740514545669082 0.953434717728721 0.0674025265600222 0.791931513496993 0 2
1 3.24481605351171 0.0740803668346263 0.963103852933215 0.208515180031569 1.54894552489899 0 1
1 3.26120401337793 0.0741880898665595 0.94860340676649 0.488818121781678 0.856470618711972 1 2
1 3.27759197324415 0.0742286306023764 0.958301447110491 -0.00379211569488568 0.618237685504125 0 1
1 3.29397993311037 0.0743481835988744 0.943875718948588 0.451678138152616 1.23382559677078 1 1
1 3.31036789297659 0.0745028836673316 0.929669279542031 0.614494274466571 0.805743534632516 0 1
1 3.32675585284281 0.0746924162656433 0.915679289499869 -0.264097029341024 0.875825153237625 1 1
1 3.34314381270903 0.0749165177572511 0.901902925651471 -0.51426958244105 0.84274749804209 1 2
1 3.35953177257525 0.0750712191622394 0.911831389164195 -0.00138895320202197 1.18149686948812 1 2
1 3.37591973244147 0.0752016661652293 0.921721540937626 0.580450180553485 1.17219880646643 0 2
1 3.39230769230769 0.0753078542279287 0.931570021466694 0.210300154626751 1.0574906396166 0 1
1 3.40869565217391 0.0754947581859279 0.917563549375607 0.668782846261202 1.02605401371395 1 1
1 3.42508361204013 0.0757166175950234 0.903770740190928 0.123756435170945 1.31890227888078 0 1
1 3.44147157190636 0.075973209480026 0.890188798224404 0.109896426199161 0.70733155125161 0 1
1 3.45785953177258 0.0762643589732983 0.876814946151722 0.379043982318941 1.07408502758753 0 1
1 3.4742474916388 0.0765899377822251 0.863646426243869 0.597180320278598 1.74409264824435 1 2
1 3.49063545150502 0.0768424615131721 0.873725163270139 0.495859904472643 1.26947614443169 0 2
1 3.50702341137124 0.0770701367877679 0.883779120733133 -0.0986899098200369 0.9641721024598 1 1
1 3.52341137123746 0.0773816105689379 0.870517408022574 -0.869623295677847 0.377508573013791 0 2
1 3.53979933110368 0.0776184657717792 0.880588486865173 -0.179225133929613 0.0944282769166453 1 1
1 3.5561872909699 0.0779402385818884 0.867382543781017 -0.597502548397994 0.876636062417893 0 1
1 3.57257525083612 0.0782969741702336 0.854379441694812 -0.244882518797899 0.656835893169117 0 1
1 3.58896321070234 0.0786886205627395 0.841576477595762 -0.541238238133263 1.02800635060898 1 1
1 3.60535117056856 0.0791151695158953 0.828970970247124 -0.209196546612223 0.37851598295816 1 2
1 3.62173913043478 0.0794634650520129 0.839156634988516 0.568810294955039 1.89578977632061 0 2
1 3.638127090301 0.0797863103051703 0.849330351376918 0.580690327157518 1.11844408338799 1 1
1 3.65451505016722 0.0801985589949229 0.836623654736985 -0.36353117087357 0.25123562082002 0 2
1 3.67090301003345 0.0805302739416757 0.846811992845069 0.0473088217284965 1.58690963653733 0 1
1 3.68729096989967 0.0809529888706142 0.834153237228016 -0.154907245330548 1.05018237356188 0 1
1 3.70367892976589 0.0814114410580554 0.821689692859287 0.362159960727686 1.55953967634008 0 1
1 3.72006688963211 0.0819056915189179 0.809418738280413 0.0763148139254965 -0.00564247855296196 0 1
1 3.73645484949833 0.0824358432631982 0.797337775166647 0.135017240566208 1.18733660667781 0 2
1 3.75284280936455 0.0828808930031116 0.807597619726809 0.899362930345601 0.474992085244099 0 1
1 3.76923076923077 0.0834222858182869 0.795556646250472 0.860384886635128 1.07489539882898 0 1
1 3.78561872909699 0.0840001121807104 0.783702433444468 -0.496255280635984 0.730848714626683 1 1
1 3.80200668896321 0.0846145648270055 0.772032444338683 -0.550038387525679 0.989990691359535 1 2
1 3.81839464882943 0.0851394627840105 0.782319483116918 -0.880734069059283 0.608674895195036 0 2
1 3.83478260869565 0.0856381391393574 0.792616470098712 -0.241959154003877 0.906077689108187 0 1
1 3.85117056856187 0.0862395303961623 0.780834612545483 0.998910640385902 1.18206461088736 0 1
1 3.86755852842809 0.0868784377229576 0.769235752223284 0.0610869455132018 -0.231361158077092 0 1
1 3.88394648829432 0.0875551096592077 0.757817403756209 -0.015497765878579 1.74710077699358 1 2
1 3.90033444816054 0.0881358394719859 0.768131262927842 0.00573812254151052 1.18020994434741 1 2
1 3.91672240802676 0.0886897413344159 0.778460967092839 0.524757326184137 0.55012198248551 0 2
1 3.93311036789298 0.0892162533338337 0.788802871554313 -0.206550948590842 0.0957311077815256 0 1
1 3.9494983277592 0.0898538645397681 0.777123556989495 0.917672862709061 1.0516752526359 1 1
1 3.96588628762542 0.0905304237264801 0.765625464126472 -0.216759651057414 0.774037105274555 1 2
1 3.98227424749164 0.0911039380643253 0.775983760999086 -1.21292032318208 1.12384742889823 0 1
1 3.99866220735786 0.09179329432553 0.764518293036528 0.508169710094522 0.712902199325254 0 1
1 4.01505016722408 0.0925223715231945 0.753231035839044 -0.120237261915905 0.967362686752529 0 2
1 4.0314381270903 0.0931438624565351 0.763601981112956 -0.337810750609915 0.785820149909763 0 1
1 4.04782608695652 0.093886444304258 0.752345005109598 -0.288446938937035 0.610501946231008 0 1
1 4.06421404682274 0.0946696104516488 0.741263296001255 -0.516932069078156 1.09114813861367 1 1
1 4.08060200668896 0.0954937313020819 0.73035448461281 -0.0338962653523251 1.7255169397274 1 1
1 4.09698996655518 0.0963592185595175 0.719616226179408 0.0815577786445632 1.11273434402824 0 1
1 4.11337792642141 0.0972665249625162 0.709046200751941 -0.0202146961834037 -0.16387520396186 1 1
1 4.12976588628763 0.0982161440920046 0.698642113555708 0.599076389206615 0.565352115698997 1 2
1 4.14615384615385 0.0990455489259401 0.70896343405724 0.576294038750574 0.478713793495813 1 2
1 4.16254180602007 0.0998470273562713 0.719324854684999 -0.123236096454303 1.21033963882388 1 2
1 4.17892976588629 0.100619701806773 0.729722903405097 -0.277492501722803 0.700886026760421 0 2
1 4.19531772575251 0.101362728868384 0.740154038109487 -0.265180152302712 -0.0617298438757067 1 2
1 4.21170568561873 0.102075301456918 0.750614650718493 0.131475625090817 0.323541951555247 1 2
1 4.22809364548495 0.102756650880486 0.7611010715094 0.0807308433564736 1.18959719907242 1 2
1 4.24448160535117 0.103406048807069 0.771609573662413 0.160445701608738 0.570572423686988 1 1
1 4.26086956521739 0.104203092944519 0.760362815077744 0.79043441645832 0.162212822799473 0 2
1 4.27725752508361 0.104862141910159 0.7708886888528 1.05389202600015 0.512846467307319 1 2
1 4.29364548494983 0.105488025769304 0.781433493258336 0.00883199175921243 0.897286352597636 0 2
1 4.31003344481605 0.106080090170579 0.791993387721847 -0.679466014500868 0.60688062027068 0 1
1 4.32642140468228 0.10682679804493 0.780483344603884 0.095406031241664 1.3985071488051 0 1
1 4.3428093645485 0.107619055937695 0.769150328530026 0.278453155230534 0.430952532558112 0 1
1 4.35919732441472 0.108457172809429 0.757992052485745 -0.812559084428195 0.859585279254529 1 1
1 4.37558528428094 0.109341504933878 0.74700624860328 -0.16192138491296 0.957125278664083 1 2
1 4.39197324414716 0.110073687040133 0.757577119160441 0.254937594437442 1.42580939795214 1 2
1 4.40836120401338 0.110771288269555 0.76817325032745 0.450685301360578 0.558090163398958 0 2
1 4.4247491638796 0.111433556953639 0.778790798537594 -1.08042044298522 0.538152046873059 1 1
1 4.44113712374582 0.112266069375303 0.767540601854758 -0.139482794960656 0.947655192131509 1 2
1 4.45752508361204 0.112937360419182 0.778176489565054 -0.73827112067169 1.40380745061875 1 2
1 4.47391304347826 0.113572047463676 0.788830494433332 0.39014599996823 0.608231164159571 1 1
1 4.49030100334448 0.11438310662913 0.777462353269357 -0.204220508876991 2.05557027476388 1 2
1 4.5066889632107 0.115026387744826 0.78813442945799 -0.302249154718925 0.583826251078802 0 2
1 4.52307692307692 0.115631844905744 0.7988212697792 -0.0312312197640578 1.23049905268436 1 1
1 4.53946488294314 0.116419704023115 0.787335551131276 0.589152902639776 0.854012094344445 1 1
1 4.55585284280937 0.117256742967873 0.776025364500769 -0.37370094172469 0.813684330704891 1 1
1 4.57224080267559 0.118143268657041 0.764888507256531 0.0585088008407726 0.391534729814814 0 2
1 4.58862876254181 0.118850698691687 0.775595877127585 0.259896039009901 0.652153635755362 0 1
1 4.60501672240803 0.119750914594391 0.764485253074616 0.308233597317691 0.490240938425086 1 1
1 4.62140468227425 0.120701575905679 0.753545275264954 0.359675902997303 1.38235513570016 1 2
1 4.63779264214047 0.121465336222931 0.764268313652236 0.360970793150815 0.453865809218109 0 2
1 4.65418060200669 0.1221897188407 0.775016938682406 -0.0583196576709919 1.93166576071052 1 1
1 4.67056856187291 0.123117469869295 0.763956610315266 -0.438100043471465 0.685333035281953 0 2
1 4.68695652173913 0.123850236978681 0.774725718796063 -0.399235623924168 0.722820182693166 1 1
1 4.70334448160535 0.12479174058959 0.763690427823207 0.125889589334593 -0.052504714862828 0 1
1 4.71973244147157 0.125785558755766 0.752824319370219 -0.25565578380966 0.642739010437138 1 1
1 4.73612040133779 0.126832126735846 0.742125282507512 -0.60926730386479 0.798006791819293 1 2
1 4.75250836120401 0.127672027046204 0.752902595032931 -0.312347143185372 0.919260518185683 1 2
1 4.76889632107024 0.128470637946974 0.763711488583329 -0.683756129134945 0.409346260888788 1 2
1 4.78528428093646 0.129227062976763 0.774547950844637 0.725531688955011 0.83512282323792 0 2
1 4.80167224080268 0.129940464281885 0.785407901204156 -0.00425801151055477 0.929205081922064 0 1
1 4.8180602006689 0.130882594299112 0.774297725631741 0.00706956324073729 1.58400082896773 1 1
1 4.83444816053512 0.131879222794654 0.763356895594929 -0.167487465491635 1.30051764850691 1 2
1 4.85083612040134 0.13265121955921 0.774235921834204 -0.528712932179934 1.10856747779092 1 2
