"x" "y" "z" "id" "obsy" "times"
"44" -1.15193435539359 -2.52511301646016 1.29248485225598 1 -2.26836224248822 5.375
"45" -1.44582305322032 -2.18178691352228 1.36446900747581 1 -1.20830848555019 5.5
"46" -1.69768439547659 -1.84506886173825 1.43979936396805 1 -1.02314138650524 5.625
"47" -1.90094369405549 -1.40861729297837 1.51855726168002 1 -1.7451480737014 5.75
"48" -2.05000806028886 -0.959624101754787 1.60081761829958 1 -0.819336843780501 5.875
"49" -2.14292523807294 -0.48830011687903 1.68664787959046 1 -3.11660648024553 6
"50" -2.17637026419348 -0.0502433929561783 1.77610692979281 1 -0.253028793574663 6.125
"51" -2.154712017745 0.429426650724599 1.8692439720493 1 -4.16600450587699 6.25
"52" -2.06956504283035 0.919998024348056 1.96609739076545 1 -1.67659091281921 6.375
"53" -1.92377937608593 1.39637647108002 2.06669360977955 1 -0.316488148856587 6.5
"54" -1.7235427995442 1.81161165368603 2.17104596214616 1 -2.3278937271686 6.625
"55" -1.46712670637995 2.31207306719146 2.27915358916083 1 -1.91946366940621 6.75
"56" -1.14689371749596 2.79420762410349 2.39100038789887 1 -0.562909602515284 6.875
"57" -0.77470474570671 3.13798420024388 2.50655402792613 1 -1.20667383235573 7
"58" -0.359145253747098 3.49742341818449 2.62576505888117 1 -0.513913927848925 7.125
"59" 0.0987938799753302 3.8175697121452 2.74856613124053 1 -1.40751055248886 7.25
"60" 0.590871786698345 4.09131290088502 2.87487135268069 1 -0.750412177554313 7.375
"61" 1.11404683881793 4.26858280451045 3.00457580196915 1 1.59784688420268 7.5
"62" 1.65922964131252 4.47652642834742 3.13755522119192 1 0.147250840856784 7.625
"63" 2.22088302695924 4.52087239077649 3.27366590531451 1 3.18414535089541 7.75
"64" 2.78881791659578 4.55939563419436 3.41274480555897 1 4.32470719222608 7.875
"65" 3.3618285452152 4.5956983781584 3.55460985986868 1 2.80789277125243 8
"66" 3.93008995474588 4.50605040107999 3.69906055986489 1 4.71088126271642 8.125
"67" 4.48414026027735 4.35203372376372 3.845878759245 1 5.09594443350177 8.25
"68" 5.01731818615173 4.15616364146503 3.99482972363524 1 4.5141883795686 8.375
"69" 5.52268488835589 3.90525270808204 4.14566341662538 1 5.60637447671329 8.5
"70" 5.9941059838719 3.6315060571985 4.29811601123879 1 7.04922868895712 8.625
"71" 6.43432068096104 3.41729796601858 4.45191161061105 1 5.99886202683429 8.75
"72" 6.84044599631958 3.06785630120874 4.60676415635772 1 6.33447777198435 8.875
"73" 7.20454443175963 2.75986552131317 4.76237949820409 1 9.37927469675625 9
"74" 7.52846264961683 2.44293003991172 4.91845759412088 1 8.34406265663585 9.125
"75" 7.80842827908983 2.03190393482821 5.07469480663137 1 7.30018353944418 9.25
"76" 8.0406296828317 1.68946540925542 5.23078625827886 1 10.5810510975254 9.375
"77" 8.23147604531569 1.36518423066601 5.38642820757946 1 10.1225286044395 9.5
"78" 8.37936384584583 0.980465321518943 5.54132040620618 1 11.6364546672934 9.625
"79" 8.47963928887202 0.645718487063731 5.69516839868093 1 8.88912659588329 9.75
"80" 8.5407934617772 0.303007924349348 5.8476857274683 1 7.98548010560278 9.875
"81" 8.55961789415709 -0.0163606042963298 5.99859600899981 1 8.8442454479882 10
"82" 8.53778585391202 -0.317287384702834 6.14763484969821 1 8.86807317634649 10.125
"83" 8.48180440827722 -0.593974680125239 6.29455157537206 1 9.37392617949864 10.25
"84" 8.3847995039645 -0.930113881773277 6.4391107522361 1 9.42242670450769 10.375
"85" 8.25693028967361 -1.12442229527169 6.58109348309334 1 7.20702815687767 10.5
"86" 8.10540825940707 -1.27137506058976 6.72029846769101 1 9.43714712826012 10.625
"87" 7.93531103771162 -1.46406853868861 6.85654282174018 1 6.9068814659107 10.75
"88" 7.74264464227655 -1.60797136813707 6.98966265438678 1 7.70079791330658 10.875
"89" 7.53378100559453 -1.70370831418706 7.11951340887652 1 5.57533692650524 11
"90" 7.31757256119926 -1.75202887091891 7.24596997563413 1 7.73373629756475 11.125
"91" 7.10150641938451 -1.68848796636744 7.36892659087269 1 8.89422582519833 11.25
"92" 6.89444347159549 -1.58545502773981 7.48829653708895 1 6.71112104550801 11.375
"93" 6.70658465920173 -1.43784349547206 7.60401166434646 1 6.6302737001294 11.5
"94" 6.53589101215837 -1.29671195159022 7.71602175308919 1 5.58544685398195 11.625
"95" 6.38603762892359 -1.07743270993961 7.8242937403822 1 6.27921916693192 11.75
"96" 6.26621919935561 -0.831748935894146 7.92881083198504 1 6.88204776240788 11.875
"97" 6.1815098397026 -0.496502034218681 8.02957152258506 1 6.37523384828826 12
"98" 6.13152341880922 -0.28658783387939 8.12658854592642 1 4.50961108719312 12.125
"99" 6.11130769514159 -0.00460832436412522 8.21988777554649 1 6.24173255700805 12.25
"100" 6.1273520718739 0.255643373806653 8.30950709545886 1 5.10158479379976 12.375
"101" 6.17605232040346 0.534782634599111 8.39549525848745 1 7.29664663094816 12.5
"102" 6.26027703454482 0.8388507489456 8.47791074813808 1 6.30494548941153 12.625
"103" 6.3843408854609 1.12604439391472 8.55682065796866 1 4.81825538403611 12.75
"104" 6.53860968092266 1.3695742219495 8.63229960045312 1 5.47913721759636 12.875
"105" 6.72022514274357 1.53980671534397 8.70442865538342 1 6.30642318622371 13
"106" 6.92469198170356 1.71592299896101 8.77329436596794 1 5.45549743233203 13.125
"107" 7.15190193008685 1.92367852646865 8.83898778899876 1 6.19989797833718 13.25
"108" 7.402549348507 2.04104641735253 8.90160360380514 1 5.90920263675193 13.375
"109" 7.66897865763467 2.21517644232615 8.96123928320342 1 8.46644097977065 13.5
"110" 7.9518635320768 2.30824051762864 9.01799432830814 1 8.97308783729962 13.625
"111" 8.24419296191346 2.39203110807028 9.07196956788909 1 8.91752712766544 13.75
"112" 8.54997519968726 2.47392081678663 9.12326652194576 1 9.28695331551068 13.875
"113" 8.85875432691078 2.46028041064472 9.17198682831598 1 8.79857167004007 14
"114" 9.16705911702061 2.41806221373 9.2182317304364 1 7.27392686402501 14.125
"115" 9.46681848818604 2.35523638616351 9.26210162381125 1 9.93190179714909 14.25
"116" 9.75176829556102 2.20977145044604 9.30369565831719 1 12.0938445106144 14.375
"117" 10.0252426946864 2.15086490733688 9.34311139315633 1 11.1826002979693 14.5
"118" 10.2888961105488 2.04000413656636 9.38044450105798 1 8.58190513064336 14.625
"119" 10.5384978118347 1.92876007879264 9.41578851820472 1 10.6102714326111 14.75
"120" 10.7691062118663 1.77741607728288 9.44923463630976 1 9.02839163689904 14.875
"121" 10.9777696857522 1.55609093386914 9.48087153328657 1 9.16845164237287 15
"122" 11.1604378572865 1.37579925903078 9.51078523901629 1 12.1797967864908 15.125
"123" 11.3209567336999 1.18648183616929 9.53905903282603 1 11.2299281705532 15.25
"124" 11.4518968735309 0.944587812335736 9.56577336942767 1 13.1318601087416 15.375
"125" 11.5557104098692 0.727197001832611 9.59100583022996 1 9.19831784184379 15.5
"126" 11.6309269032118 0.443228287620873 9.6148310971139 1 11.696527497979 15.625
"127" 11.6680946108852 0.135357663705664 9.63732094595102 1 12.1575754453622 15.75
"128" 11.6666154790405 -0.185335482337789 9.65854425733803 1 9.89936204128535 15.875
"129" 11.6300924870351 -0.400572831641304 9.67856704221725 1 10.3262857746397 16
"130" 11.5637957206554 -0.632308388125998 9.69745248024583 1 10.5808068578913 16.125
"131" 11.470543682493 -0.845430844960879 9.71526096896525 1 12.249495162149 16.25
"132" 11.3552601918273 -1.00506281244164 9.73205018200574 1 12.8429455882139 16.375
"133" 11.2185764231573 -1.18258556660665 9.74787513473274 1 11.0850380197407 16.5
"134" 11.0608397488768 -1.32036637021427 9.76278825590749 1 11.7876290292332 16.625
"135" 10.8860011432203 -1.47026682813418 9.77683946408813 1 11.7417072946036 16.75
"136" 10.6935680926063 -1.5674608743473 9.79007624764146 1 9.50097431083021 16.875
"137" 10.4954070178749 -1.60489938026617 9.80254374736788 1 10.2865026695089 17
"138" 10.2913582423989 -1.62490698297424 9.81428484086559 1 9.21140709264255 17.125
"139" 10.0872841403162 -1.64911206475589 9.82534022787123 1 10.1193507545284 17.25
"140" 9.88122897100405 -1.65355348685768 9.83574851591705 1 9.69437366395696 17.375
"141" 9.67883789199988 -1.61122576461033 9.84554630573704 1 9.93945727840783 17.5
"142" 9.48023320454017 -1.56074085757296 9.85476827593789 1 10.3392945806973 17.625
"143" 9.29133806998536 -1.43780848186098 9.86344726652615 1 10.8174617979159 17.75
"144" 9.11534066600267 -1.3627330319077 9.87161436094942 1 9.59174123130989 17.875
"145" 8.95446546683429 -1.22208058273254 9.87929896636997 1 10.3427414262831 18
"146" 8.80806319809291 -1.09220363278798 9.88652889194186 1 10.1214648241701 18.125
"147" 8.6832579260677 -0.935619897887308 9.89333042490917 1 8.66502911302346 18.25
"148" 8.57197981898358 -0.806727220496666 9.89972840438496 1 6.89454548300432 18.375
"149" 8.48153854966557 -0.642921359548206 9.90574629270548 1 8.55592554865669 18.5
"150" 8.41048657611399 -0.483479589426959 9.91140624428636 1 7.45151717292944 18.625
"151" 8.36029584313482 -0.286578163125382 9.91672917193402 1 8.40466740577685 18.75
"152" 8.33951874569641 -0.0784916206974364 9.92173481058959 1 9.20410856707084 18.875
"153" 8.33936002858761 0.0782788861049258 9.92644177850157 1 9.11558697596804 19
"154" 8.36011076901793 0.256906254615664 9.93086763584139 1 9.94395187425624 19.125
"155" 8.40455250260551 0.455886618331461 9.93502894078972 1 8.00974691710562 19.25
"156" 8.47355606493715 0.645673604432104 9.93894130313346 1 8.36026794248975 19.375
"157" 8.56340271409569 0.779513756067648 9.94261943542296 1 7.87318001371643 19.5
"158" 8.67401147652364 0.979111111115659 9.94607720174718 1 8.63030482601643 19.625
"159" 8.80618607984754 1.1441216869787 9.94932766419067 1 8.8918033617139 19.75
"160" 8.95584305176351 1.22517963457245 9.95238312704129 1 11.1688478139704 19.875
"161" 9.11564472188301 1.30271625711568 9.95525517882109 1 8.58369280158932 20
"162" 9.27933056946131 1.33318107448604 9.95795473221573 1 9.32482475182737 20.125
"163" 9.45205548947465 1.40665140327537 9.96049206197931 1 7.9067304745797 20.25
"164" 9.63162483638755 1.4856745623975 9.96287684089213 1 8.42723067879249 20.375
"165" 9.82115123044047 1.52355757360834 9.96511817385025 1 7.93181359073248 20.5
"166" 10.0123611673941 1.51486662849675 9.96722463016394 1 9.70116389727564 20.625
"167" 10.1968554346561 1.45569503590402 9.96920427414274 1 10.4746474487908 20.75
"168" 10.368529306419 1.29026452741225 9.97106469404275 1 8.96816276977807 20.875
"169" 10.5212402667052 1.17518854521639 9.97281302945085 1 11.167498127485 21
"170" 10.6594723406548 1.07214846405733 9.97445599717872 1 9.28173366388451 21.125
"171" 10.7882610008332 0.962106924837966 9.97599991573728 1 9.24586912955518 21.25
"172" 10.8972791837591 0.810507044756336 9.97745072846075 1 9.62684459196321 21.375
"173" 10.99028594333 0.655870145193981 9.9788140253463 1 12.6846232887654 21.5
"174" 11.0607314161395 0.493196965663756 9.98009506367435 1 12.2847522054492 21.625
"175" 11.1138900078029 0.344003195338674 9.98129878747102 1 11.3706293986775 21.75
"176" 11.1438972838448 0.162952500639828 9.98242984587213 1 8.69182782320058 21.875
"177" 11.1572999117957 0.0287783279770057 9.98349261044632 1 12.0003258638451 22
"178" 11.1528799102936 -0.10257567057803 9.984491191532 1 11.2262560533178 22.125
"179" 11.1278368335625 -0.299534678681317 9.98542945364012 1 9.86095934610688 22.25
"180" 11.0790566153203 -0.468448520019331 9.98631102997353 1 11.6240129127612 22.375
"181" 11.0120011082928 -0.592747293787289 9.98713933611016 1 11.7233113520507 22.5
"182" 10.9286881499981 -0.725620610680655 9.98791758289576 1 11.513084196166 22.625
"183" 10.8354992988037 -0.795282203603628 9.98864878858981 1 11.6635927333292 22.75
"184" 10.7289570427407 -0.890357998455591 9.98933579030564 1 9.97420307839899 22.875
"185" 10.6122704573373 -0.988851191629695 9.98998125478394 1 9.87895694657086 23
"186" 10.4847488500111 -1.04571110007615 9.99058768853741 1 9.63895760085085 23.125
"187" 10.3511843776912 -1.08188703400781 9.99115744740119 1 8.64762217764833 23.25
"188" 10.207636368991 -1.17538407971887 9.99169274552324 1 11.8225722065643 23.375
"189" 10.0621371022428 -1.16259109180449 9.99219566382624 1 10.5620721258492 23.5
"190" 9.91574470432084 -1.18817426621432 9.99266815797116 1 11.147076808387 23.625
"191" 9.76991657664986 -1.14566554310153 9.99311206585094 1 8.33300791353244 23.75
"192" 9.6300810728566 -1.09747598694606 9.99352911464129 1 10.2928956199524 23.875
"193" 9.49502399905681 -1.05709697239576 9.99392092743434 1 10.3547249616864 24
"194" 9.36876356127309 -0.972529125948423 9.99428902947895 1 9.7418354291662 24.125
"195" 9.25530541128818 -0.873690074516151 9.99463485405081 1 8.79485326144607 24.25
"196" 9.15433716250369 -0.731717646620236 9.99495974797331 1 9.15360594400393 24.375
"197" 9.0713907072613 -0.612542434264262 9.99526497681045 1 10.7863906989953 24.5
"198" 9.00169692306479 -0.453778505537379 9.99555172975007 1 8.47020833381876 24.625
"199" 8.95826825443718 -0.255816777503452 9.99582112419596 1 8.94525857223332 24.75
"200" 8.93697783799507 -0.106915416517843 9.99607421008597 1 8.40494468165939 24.875
"201" 8.93247681665951 0.0296502662590892 9.99631197395204 1 9.39365295735774 25
"202" 8.94566171663231 0.169952001230194 9.99653534273756 1 9.39767929345116 25.125
"203" 8.97910401408556 0.331842530851178 9.99674518738621 1 8.42556221339498 25.25
"204" 9.03352164446181 0.527868618766849 9.99694232621603 1 9.10749781797906 25.375
"205" 9.10544695659836 0.617255570724359 9.99712752809103 1 9.36477348095481 25.5
"206" 9.18647249610422 0.698346315631809 9.99730151540283 1 9.83365238709884 25.625
"207" 9.27976609439007 0.777060310359024 9.9974649668732 1 7.63956981108563 25.75
"208" 9.38423318398518 0.892235505981129 9.9976185201885 1 10.5492674708898 25.875
"209" 9.50152550767663 0.981510107725169 9.99776277447573 1 8.7722968922928 26
"210" 9.63007830865803 1.0533133903684 9.99789829262974 1 8.37095287327733 26.125
"211" 9.76289400128299 1.07996700038684 9.99802560350067 1 9.44029093808465 26.25
"212" 9.90305310212761 1.1419443215068 9.99814520394949 1 10.350456281338 26.375
"213" 10.0457463242908 1.11882396108589 9.99825756078005 1 10.4562630898211 26.5
"214" 10.1773020238331 0.963329042463763 9.99836311255489 1 9.05512290393028 26.625
"215" 10.2935046137604 0.905500931399543 9.99846227130118 1 9.20572187757908 26.75
"216" 10.4008379711724 0.838012925583523 9.99855542411448 1 11.0094418736858 26.875
"217" 10.4986641880936 0.704992365194971 9.99864293466535 1 10.5859769875654 27
"218" 10.5845657205822 0.669823801184497 9.99872514461541 1 10.2922430450475 27.125
"219" 10.6629125183695 0.561412877260647 9.99880237494789 1 10.2672662891267 27.25
"220" 10.7291843178982 0.47149161623089 9.99887492721793 1 10.96393347688 27.375
"221" 10.7783158150989 0.326458637562905 9.99894308472728 1 10.7266298307523 27.5
"222" 10.8131733850273 0.257885211234455 9.99900711362839 1 11.0024806149776 27.625
"223" 10.83698735229 0.125625525230651 9.99906726396149 1 12.3690619697295 27.75
"224" 10.8472491989645 0.0053599755514164 9.99912377062943 1 10.6614014405162 27.875
"225" 10.8455442547077 -0.061743246572607 9.99917685431319 1 11.0926584010606 28
"226" 10.8334003660313 -0.142267814194863 9.99922672233262 1 10.2943933165987 28.125
"227" 10.8097299639128 -0.228493572822321 9.99927356945459 1 10.3092176473837 28.25
"228" 10.7740116711717 -0.335151065753718 9.99931757865284 1 11.9282938124218 28.375
"229" 10.7284819540823 -0.378960478033549 9.99935892182144 1 10.1230116073337 28.5
"230" 10.674551204935 -0.476431086977478 9.99939776044554 1 9.65806608293431 28.625
"231" 10.611222529529 -0.535382246404827 9.99943424623118 1 10.7625851044672 28.75
"232" 10.5423235564114 -0.563831761877735 9.99946852169736 1 10.2555953475708 28.875
"233" 10.471852468641 -0.579750847093933 9.99950072073211 1 11.5779655751859 29
"234" 10.3966056859204 -0.625618764680487 9.99953096911487 1 8.85442510321918 29.125
"235" 10.317750315131 -0.656701551202625 9.99955938500747 1 9.13034865471598 29.25
"236" 10.2347551891748 -0.679216800244585 9.99958607941529 1 9.62849875863618 29.375
"237" 10.1508978582394 -0.697183959938172 9.99961115662054 1 9.94758978521407 29.5
"238" 10.0610033077706 -0.714848763560692 9.99963471458932 1 10.1177406818294 29.625
"239" 9.96786520980044 -0.744545646602793 9.99965684535403 1 9.77718321953861 29.75
"240" 9.87837740768741 -0.709537528333962 9.99967763537274 1 8.49863892383621 29.875
"241" 9.79151417979365 -0.656765070549497 9.99969716586665 1 9.21966185883667 30
"242" -5 0 0.1 2 -5.69542823344559 0
"243" -4.95830070202707 0.644828720021176 0.106380836131041 2 -5.17224225203581 0.125
"244" -4.8338772539973 1.3439071588429 0.113164168932162 2 -3.86225044032615 0.25
"245" -4.6360860949431 1.8247380208586 0.120374775687567 2 -3.38879230811405 0.375
"246" -4.37573681413139 2.36484785383158 0.128038878633249 2 -4.56540326509022 0.5
"247" -4.04709807302792 2.91112075127351 0.136184218631462 2 -3.16416192283212 0.625
"248" -3.65215092344573 3.40478673347478 0.144840131170102 2 -3.33580524029279 0.75
"249" -3.20275199253164 3.80559215975745 0.154037624547746 2 -2.63599359727116 0.875
"250" -2.7087800408469 4.11433095608877 0.163809460064183 2 -3.11099850042795 1
"251" -2.17757857716142 4.36369746738699 0.174190233989722 2 -2.69258195601857 1.125
"252" -1.62007739632046 4.57135992340355 0.185216461033792 2 -1.77360409516969 1.25
"253" -1.04157351098986 4.69810754395979 0.196926658973867 2 -1.24345079836418 1.375
"254" -0.448587269679971 4.77469301240757 0.209361434038902 2 -0.434401524603584 1.5
"255" 0.151327693107371 4.79241415463129 0.222563566566767 2 0.860063475875996 1.625
"256" 0.745413097816625 4.71249637877645 0.236578096371962 2 2.06106625260041 1.75
"257" 1.32510982812956 4.58419344246882 0.25145240716769 2 2.05202527112536 1.875
"258" 1.88410581141927 4.33536385711069 0.267236309284641 2 0.872330980772735 2
"259" 2.40674817920292 4.03144391003728 0.283982119817127 2 3.60865107884938 2.125
"260" 2.89239547091993 3.72768838635253 0.301744739205189 2 3.78167157658118 2.25
"261" 3.33224919671622 3.31209657168835 0.320581723128674 2 2.61540043403983 2.375
"262" 3.71713750863743 2.84160270636207 0.340553348446074 2 3.93135185066048 2.5
"263" 4.04418022361962 2.37011797574184 0.361722671757124 2 4.09205397523985 2.625
"264" 4.30933027416613 1.86118043680752 0.384155579004259 2 2.94811507607691 2.75
"265" 4.50849450268353 1.33224684787768 0.407920824354686 2 5.7430689924859 2.875
"266" 4.64060654139264 0.79264306409634 0.433090056423036 2 6.55854596465607 3
"267" 4.70759059909097 0.261267911414528 0.459737829705973 2 4.28015927438347 3.125
"268" 4.70386369031327 -0.331588837591873 0.48794159890663 2 5.36028873565435 3.25
"269" 4.62866451378237 -0.841439126250041 0.517781693631125 2 5.35691314441285 3.375
"270" 4.48925459096814 -1.38574193429121 0.549341270744868 2 5.89677924142858 3.5
"271" 4.2841700062923 -1.87772826189697 0.582706241487226 2 4.4957826948556 3.625
"272" 4.02442804909715 -2.2602570613278 0.617965170264186 2 3.68945937861486 3.75
"273" 3.71911528360593 -2.6199007197808 0.6552091418761 2 4.25095567286168 3.875
"274" 3.36936070560502 -2.97178650524988 0.694531593798294 2 3.06870107618169 4
"275" 2.97942770545566 -3.28262936881162 0.736028110024469 2 3.38375785995101 4.125
"276" 2.55453113224417 -3.49851984391918 0.779796172915482 2 2.1822408453132 4.25
"277" 2.10860909676906 -3.65647726073127 0.825934869479828 2 3.9818305292102 4.375
"278" 1.64495126958559 -3.76596156299623 0.874544548558061 2 1.82539948753219 4.5
"279" 1.17671633639744 -3.7554269883716 0.925726425504075 2 1.9710109639913 4.625
"280" 0.710375320531982 -3.70469535650325 0.979582131164497 2 -0.445878001611774 4.75
"281" 0.250336018262126 -3.63271263603321 1.0362132022672 2 1.84987273729004 4.875
"282" -0.191092773393192 -3.42520837236965 1.09572051075484 2 -0.450660827744506 5
"283" -0.608918165689799 -3.20039615440563 1.15820363015265 2 -0.0903037658961968 5.125
"284" -0.995114611992224 -2.93182115996569 1.2237601377543 2 -0.0220748112086941 5.25
"285" -1.33867631162207 -2.52844815440619 1.29248485225598 2 -2.05973791247152 5.375
"286" -1.63160848572601 -2.17633164980732 1.36446900747581 2 -1.64216860031611 5.5
"287" -1.8754243534015 -1.72790897334354 1.43979936396805 2 -1.9155007278573 5.625
"288" -2.0662739108142 -1.31157237768916 1.51855726168002 2 -2.26606137911096 5.75
"289" -2.19930552616233 -0.83185138018573 1.60081761829958 2 -1.49899146915412 5.875
"290" -2.26957677782779 -0.322567638399167 1.68664787959046 2 -2.00776097019686 6
"291" -2.27792500775975 0.190927933555621 1.77610692979281 2 -3.06761085990487 6.125
"292" -2.22316560622559 0.691530637681902 1.8692439720493 2 -3.89379603516504 6.25
"293" -2.10745108818139 1.17025768737019 1.96609739076545 2 -2.4453393449817 6.375
"294" -1.93176014874424 1.64020659837453 2.06669360977955 2 -2.36553669569967 6.5
"295" -1.6970399946308 2.10329559855502 2.17104596214616 2 -1.89147520214445 6.625
"296" -1.40804678237402 2.54604823882167 2.27915358916083 2 -2.07428921774336 6.75
"297" -1.06676990304525 2.92412001433466 2.39100038789887 2 -0.847646573520026 6.875
"298" -0.677256575877447 3.28688547228 2.50655402792613 2 -1.36158625695403 7
"299" -0.246609484858528 3.61149478234818 2.62576505888117 2 -1.53790115427371 7.125
"300" 0.217808956369582 3.82783464846955 2.74856613124053 2 -0.498605639963227 7.25
"301" 0.716204061711592 4.13002934050314 2.87487135268069 2 1.31339442585116 7.375
"302" 1.24388881287493 4.30949226817937 3.00457580196915 2 -0.243188525016659 7.5
"303" 1.79302270366458 4.49725454256802 3.13755522119192 2 2.23522712527319 7.625
"304" 2.36022491717572 4.57552984565706 3.27366590531451 2 2.49355677375409 7.75
"305" 2.93349782619517 4.61622867866284 3.41274480555897 2 3.56854970387577 7.875
"306" 3.51254751268254 4.63712433639361 3.55460985986868 2 3.20249271245562 8
"307" 4.08659865088789 4.55840018603797 3.69906055986489 2 3.2460407001792 8.125
"308" 4.64623524570922 4.40418769219259 3.845878759245 2 6.05479064985228 8.25
"309" 5.18331062514102 4.20317621412399 3.99482972363524 2 3.28549453590923 8.375
"310" 5.69726867107332 3.97418990212014 4.14566341662538 2 5.4394631797474 8.5
"311" 6.17740594450037 3.69297538407704 4.29811601123879 2 5.7723038841674 8.625
"312" 6.62345869086746 3.41043402351591 4.45191161061105 2 6.77384659268069 8.75
"313" 7.02993290445258 3.08198997025707 4.60676415635772 2 5.40035678739288 8.875
"314" 7.3976400792264 2.79011309776396 4.76237949820409 2 6.67814950711414 9
"315" 7.72441066297336 2.41727673125116 4.91845759412088 2 8.10258392394426 9.125
"316" 8.00520406702804 2.07658910417534 5.07469480663137 2 7.1526815234635 9.25
"317" 8.24435208771452 1.70627770026383 5.23078625827886 2 8.23295832887865 9.375
"318" 8.43711594587836 1.35758243566623 5.38642820757946 2 6.4625225920509 9.5
"319" 8.58042740609745 0.937646407886229 5.54132040620618 2 7.3364210774783 9.625
"320" 8.67334315958816 0.53626721174633 5.69516839868093 2 7.20517644207581 9.75
"321" 8.71896246006713 0.185728947553838 5.8476857274683 2 8.62240791588336 9.875
"322" 8.7182928903163 -0.188988134809995 5.99859600899981 2 6.61664542536167 10
"323" 8.67297418310447 -0.521949551841728 6.14763484969821 2 7.82549742062877 10.125
"324" 8.58521347887391 -0.842801526521782 6.29455157537206 2 8.4703373213915 10.25
"325" 8.46701032839761 -1.05155193988954 6.4391107522361 2 7.83207019321348 10.375
"326" 8.32211539986242 -1.27921151559632 6.58109348309334 2 10.0999895223482 10.5
"327" 8.15210604948717 -1.40755388508784 6.72029846769101 2 7.27666862202882 10.625
"328" 7.96804770065221 -1.56155312630268 6.85654282174018 2 8.21477104240426 10.75
"329" 7.76873555947871 -1.62714061782187 6.98966265438678 2 7.48157322693869 10.875
"330" 7.56243318477396 -1.66318499153577 7.11951340887652 2 6.64400183939477 11
