"V1" "V2" "V3" "V4" "V5"
1011 10.2631578947368 -0.269956705676882 -0.0503241171958907 1.8
1011 10.5263157894737 -0.242795372284455 -0.10019322205828 2.4
1011 10.7894736842105 -0.249677138776981 -0.133209681687876 1.6
1011 11.0526315789474 -0.165412644050339 -0.160184538907851 2
1011 11.3157894736842 -0.10791774106882 -0.161911943329317 1.4
1011 11.5789473684211 -0.0373196159246755 -0.165405618860214 1.6
1011 11.8421052631579 0.0614928834517669 -0.091688540742193 1.4
1011 12.1052631578947 0.121156138048474 -0.0513087406776747 1.2
1011 12.3684210526316 0.196315529147304 1.6335305844736e-05 1.4
1011 12.6315789473684 0.261347091365123 0.0357219294985758 1.6
1011 12.8947368421053 0.297202307722122 0.0883893572272746 1.4
1011 13.1578947368421 0.32058539863402 0.132269754100088 1.2
1011 13.4210526315789 0.289213486630267 0.148067009599117 1.4
1011 13.6842105263158 0.252904769046547 0.144039338962182 1.6
1011 13.9473684210526 0.198492334161697 0.124275779312505 1.8
1011 14.2105263157895 0.123402963451032 0.117581036685023 2.2
1011 14.4736842105263 0.0259235318728002 0.0382310571513091 1.4
1011 14.7368421052632 -0.0853343170819169 -0.0123923878251372 2.4
1011 15 -0.111629516602251 -0.0449492751543056 1.4
1011 15.2631578947368 -0.207596068220914 -0.104583659095933 2.4
1011 15.5263157894737 -0.257607343433233 -0.122373757250395 2.2
1011 15.7894736842105 -0.293659053086153 -0.163784342365835 1.8
1011 16.0526315789474 -0.307024339210404 -0.155791667671804 1.8
1011 16.3157894736842 -0.293094379178369 -0.125315442953702 2.6
1011 16.5789473684211 -0.241073782386297 -0.105295545909995 1.4
1011 16.8421052631579 -0.186581054149581 -0.0472298994139845 1.6
1011 17.1052631578947 -0.111206706533896 0.0101741042658988 2
1011 17.3684210526316 -0.0250923655544821 0.0657272958750788 1.6
1011 17.6315789473684 0.059975249336894 0.114548017312069 2.2
1011 17.8947368421053 0.147974767008776 0.15141845478731 1.6
1011 18.1578947368421 0.202859747341378 0.170869754093587 2
1011 18.4210526315789 0.26690773694992 0.171475909282548 1.8
1011 18.6842105263158 0.261483304698013 0.148150165653585 1.8
1011 18.9473684210526 0.292254636124947 0.101120775527594 1.8
1011 19.2105263157895 0.242397299826656 0.0373004755573204 1.6
1011 19.4736842105263 0.212887431654369 -0.00301436289655455 1.6
1011 19.7368421052632 0.179287147737321 -0.0494491653750073 2.6
1011 20 0.0853666339784009 -0.0972818938748431 2.2
1011 20.2631578947368 -0.0109199180910699 -0.110219999809478 2
1011 20.5263157894737 -0.0798679171537761 -0.161056687565323 1.4
1011 20.7894736842105 -0.169381462371176 -0.15653311756824 2
1011 21.0526315789474 -0.230114785415651 -0.120702839150819 1.8
1011 21.3157894736842 -0.289466919407132 -0.0787078917132267 2.2
1011 21.5789473684211 -0.300105834604126 -0.0329978278040657 2.2
1011 21.8421052631579 -0.288214848551158 0.00698703060679801 2.8
1011 22.1052631578947 -0.267886567453519 0.0679805220115562 2.6
1011 22.3684210526316 -0.23183155004467 0.126510657824921 1.6
1011 22.6315789473684 -0.165167460847116 0.13790283287419 2
1011 22.8947368421053 -0.102396372935562 0.167291445415489 2
1011 23.1578947368421 0.000949810222062001 0.179543825130736 1.6
1011 23.4210526315789 0.0545546829696762 0.156621811938005 1.8
1011 23.6842105263158 0.136478635838472 0.104467438448143 2.6
1011 23.9473684210526 0.190599373752436 0.0421479192626582 1.6
1011 24.2105263157895 0.249223783913705 -0.0297310698874392 1.8
1011 24.4736842105263 0.268884809474515 -0.0642974225663904 1.4
1011 24.7368421052632 0.277433396036172 -0.0942294440445979 2.8
1011 25 0.251701948234908 -0.155945076080685 1.2
1011 25.2631578947368 0.20431120061604 -0.159390083338808 2.2
1011 25.5263157894737 0.13576518266582 -0.135085653573641 2.6
1011 25.7894736842105 0.0781034036674465 -0.116643203945317 1.6
1011 26.0526315789474 -0.0214549852272134 -0.0910021890955315 2.4
1011 26.3157894736842 -0.0854377393760287 -0.0186714578943277 2.2
1011 26.5789473684211 -0.173516442340632 0.0280469998086195 1.6
1011 26.8421052631579 -0.224113373580829 0.102412927447845 2.2
1011 27.1052631578947 -0.275719122080437 0.124162917810314 1.8
1011 27.3684210526316 -0.296679291311578 0.156995800471518 1.8
1011 27.6315789473684 -0.293510963724739 0.185830356380509 2.4
1011 27.8947368421053 -0.243002095890062 0.180159202465786 2.4
1011 28.1578947368421 -0.185356643349792 0.135302786825131 2.2
1011 28.4210526315789 -0.141486194114205 0.0777729396679841 1.6
1011 28.6842105263158 -0.0678379524534574 0.0174246085756046 2.2
1011 28.9473684210526 -0.000285035460030664 -0.0384391499223896 1.4
1011 29.2105263157895 0.0996198747752912 -0.0914451182211149 2.2
1011 29.4736842105263 0.156743341387745 -0.129186729337129 1.8
1011 29.7368421052632 0.212713205346214 -0.173269910394296 1.8
1011 30 0.269107516252522 -0.176818142585416 1.6
1014 0 -0.0741724303086012 0.135308381352075 1.8
1014 0.337078651685393 0.0227040615858332 0.0679706376064052 1.6
1014 0.674157303370786 0.134809274755073 -0.0134460150014852 1.8
1014 1.01123595505618 0.21083090086604 -0.0826951513217035 1.8
1014 1.34831460674157 0.269204988777465 -0.113206523447382 1.4
1014 1.68539325842697 0.275538500911736 -0.128122263118631 1.8
1014 2.02247191011236 0.26377998459488 -0.155800251632664 1.8
1014 2.35955056179775 0.209823359099086 -0.129827687514254 1.4
1014 2.69662921348315 0.104848841709709 -0.0811942120023768 1.2
1014 3.03370786516854 0.016830125219146 -0.00388953245089464 1.4
1014 3.37078651685393 -0.0953279544437392 0.0701077336212079 1.6
1014 3.70786516853933 -0.189988656284661 0.134559930427901 1.6
1014 4.04494382022472 -0.24489017117668 0.158971355881143 1.6
1014 4.38202247191011 -0.293536046936459 0.168316458016257 1.2
1014 4.71910112359551 -0.25592072684901 0.128811495816492 1.4
1014 5.0561797752809 -0.22590943171638 0.0519348379842379 1.4
1014 5.39325842696629 -0.161032786304953 -0.00528550620003636 1.8
1014 5.73033707865169 -0.049644301426737 -0.0854910431844668 1.4
1014 6.06741573033708 0.0371651677779535 -0.149954529750041 1.8
1014 6.40449438202247 0.143363057166684 -0.186746345300616 1.6
1014 6.74157303370786 0.232107818596364 -0.174652355819197 1.4
1014 7.07865168539326 0.287448105565634 -0.128918719995132 1.4
1014 7.41573033707865 0.30551235563821 -0.0583694673985029 1.4
1014 7.75280898876404 0.301721193506866 0.0166926068680974 1.6
1014 8.08988764044944 0.228177412637093 0.0829904832325129 1.4
1014 8.42696629213483 0.159372734588522 0.117699333078304 1.6
1014 8.76404494382022 0.0363665793945084 0.148826870437832 3.8
1014 9.10112359550562 -0.0725563225554053 0.148946240195439 1.8
1014 9.43820224719101 -0.190038345883219 0.132702196688301 2
1014 9.7752808988764 -0.227586473926941 0.0515817575883445 1.8
1014 10.1123595505618 -0.26773826273621 -0.0198262164737443 1.6
1014 10.4494382022472 -0.277316772859146 -0.125832094898815 1.4
1014 10.7865168539326 -0.232961573970815 -0.133419500907284 2
1014 11.123595505618 -0.168630865483485 -0.152507270226522 1.6
1014 11.4606741573034 -0.0495929922320125 -0.164042236547307 1.4
1014 11.7977528089888 0.0405271708653725 -0.124115521751571 2
1014 12.1348314606742 0.133114331027901 -0.0742166617030934 1.6
1014 12.4719101123596 0.243352481107276 0.000322658828889311 2
1014 12.8089887640449 0.27255621327164 0.0704907184674265 2
1014 13.1460674157303 0.28594866000037 0.149180426457174 1.6
1014 13.4831460674157 0.288503199320272 0.148516528762452 2
1014 13.8202247191011 0.245705789679706 0.160611343323914 1.6
1014 14.1573033707865 0.122060335904811 0.0846448104321088 1.4
1014 14.4943820224719 0.0113011910938845 0.0681202057951695 1.6
1014 14.8314606741573 -0.0821315302747396 -0.0141891755485292 2
1014 15.1685393258427 -0.202239661097112 -0.0698086209502748 1.8
1014 15.5056179775281 -0.255647650685191 -0.135083485467676 1.6
1014 15.8426966292135 -0.308868109268 -0.148479231888949 1.6
1014 16.1797752808989 -0.294218690740889 -0.127467351678208 1.6
1014 16.5168539325843 -0.256657811984666 -0.121677084939213 1.8
1014 16.8539325842697 -0.182985653065941 -0.0408166362362013 2
1014 17.1910112359551 -0.0772304815680842 0.0185076845012823 1.8
1014 17.5280898876404 0.0261359265460394 0.0678202530978828 1.8
1014 17.8651685393258 0.115706970680511 0.156185860609494 1.4
1014 18.2022471910112 0.205917540653677 0.179384748578228 1.8
1014 18.5393258426966 0.270579975641073 0.171273806548224 1.8
1014 18.876404494382 0.297088500336966 0.13102088127851 1.8
1014 19.2134831460674 0.261645624198185 0.0443187213389134 1.6
1014 19.5505617977528 0.219067451217944 -0.00488185913931003 1.8
1014 19.8876404494382 0.123408712838582 -0.108617607871934 1.6
1014 20.2247191011236 0.0287697919446061 -0.138499366665288 1.6
1014 20.561797752809 -0.107784100693076 -0.169365197264064 1.6
1014 20.8988764044944 -0.207975118594035 -0.136071292006147 1.8
1014 21.2359550561798 -0.254220171606036 -0.119901853425107 1.4
1014 21.5730337078652 -0.307263452574396 -0.04369340381775 1.6
1014 21.9101123595506 -0.318709713603251 0.0423396528940247 1.8
1014 22.247191011236 -0.26222475843863 0.108352414610963 2
1014 22.5842696629213 -0.173195681451452 0.134226343958693 1.2
1014 22.9213483146067 -0.07680814225171 0.179779653546711 1.8
1014 23.2584269662921 0.0210465016001351 0.163576719324774 1.6
1014 23.5955056179775 0.116719259224153 0.114866316685937 1.4
1014 23.9325842696629 0.199413958523438 0.0391567637599317 1.6
1014 24.2696629213483 0.261132606551801 -0.0366330238152436 1.8
1014 24.6067415730337 0.267144402280727 -0.0876413449093562 2
1014 24.9438202247191 0.263870869267037 -0.135024062745267 1.6
1014 25.2808988764045 0.213835587171242 -0.160223313796364 1.4
1014 25.6179775280899 0.125412101182414 -0.12392152968437 1.2
1014 25.9550561797753 0.0126530550297235 -0.104051358665364 1.2
1014 26.2921348314607 -0.0844153603485565 -0.0470037943637703 1.4
1014 26.6292134831461 -0.186162905372172 0.0312242904330458 1.6
1014 26.9662921348315 -0.264137529924709 0.104253959477791 1.4
1014 27.3033707865169 -0.308891949455816 0.149022678857308 1.6
1014 27.6404494382022 -0.272616031164914 0.176208902982209 1.4
1014 27.9775280898876 -0.227553672035485 0.160136654129826 1.6
1014 28.314606741573 -0.17269655082112 0.100152888814058 1.6
1014 28.6516853932584 -0.0727833556333581 0.0179158433792668 2.4
1014 28.9887640449438 0.0351179019129299 -0.0698218673650443 1.8
1014 29.3258426966292 0.113608801006832 -0.0950099864829812 1.8
1014 29.6629213483146 0.212214393238601 -0.146888187084759 1.6
1014 30 0.254677823777565 -0.203594997647976 2
1015 0 -0.0717693234745409 0.139697085640717 1.8
1015 0.25 0.0163720049350453 0.0750548405453733 1
1015 0.5 0.0919960807785294 0.0583050603936156 1.6
1015 0.75 0.164885612418224 -0.0303995581158402 1.2
1015 1 0.186749903183795 -0.0640493346836059 2.4
1015 1.25 0.256799719666669 -0.115304673643049 2.2
1015 1.5 0.251222846018199 -0.143707488603403 2.4
1015 1.75 0.283771438813902 -0.185238069616305 2
1015 2 0.262042038904555 -0.156206531445348 2.4
1015 2.25 0.227200425963824 -0.139206234921817 2.4
1015 2.5 0.174194325681081 -0.114458138455866 2.8
1015 2.75 0.107305668947011 -0.0438027827992731 2.4
1015 3 0.0297896052350026 -0.00223883068507923 2.2
1015 3.25 -0.0497119715307811 0.079098384319934 2
1015 3.5 -0.128287117474088 0.0972843647120249 2.2
1015 3.75 -0.199969754775485 0.136630196369787 2.4
1015 4 -0.251069588166473 0.156543714048446 2.4
1015 4.25 -0.268059814040507 0.176685080770679 2.2
1015 4.5 -0.272349299037293 0.152141097839072 1.6
1015 4.75 -0.274189756522537 0.11781852050133 2
1015 5 -0.2314562145616 0.0761241962802301 2
1015 5.25 -0.176444436942641 0.0178673087412861 2.8
1015 5.5 -0.135429565820042 -0.0512736085572918 2.4
1015 5.75 -0.0588351938546019 -0.0969129565185305 2.4
1015 6 0.0328831027314438 -0.142940659267619 2.8
1015 6.25 0.0956281261420214 -0.168387977969808 2
1015 6.5 0.167698101028349 -0.171650873738981 2
1015 6.75 0.221089209572807 -0.165685180436193 2
1015 7 0.241740511712783 -0.14148269628549 2
1015 7.25 0.298070864227662 -0.10675874325895 2
1015 7.5 0.308330322180697 -0.0740132639915077 2
1015 7.75 0.298965744413534 0.000648049773417983 2.2
1015 8 0.238305364864748 0.0518915497106095 2
1015 8.25 0.184595428960825 0.0875898211820907 1.8
1015 8.5 0.116260064135865 0.130574855547243 2.2
1015 8.75 0.0344638729077803 0.130859412792823 2.4
1015 9 -0.0412576105095115 0.140328223315599 2
1015 9.25 -0.133924308602786 0.129374506783353 2
1015 9.5 -0.192814223700731 0.0948861179646825 2.8
1015 9.75 -0.253867914627004 0.0381746404849032 3
1015 10 -0.257305424027787 0.017441885070328 2.2
1015 10.25 -0.276548929495211 -0.0327627585456448 1.6
1015 10.5 -0.267219538510775 -0.0836461940407126 2
1015 10.75 -0.225496007520845 -0.158184628317619 2.2
1015 11 -0.188656833406256 -0.178316340890008 2.2
1015 11.25 -0.121284514862861 -0.168648331665367 2.6
1015 11.5 -0.0601754108788038 -0.16686862027512 2.2
1015 11.75 0.0236365591319442 -0.13500747656617 2
1015 12 0.0984166092920668 -0.100173354705256 2
1015 12.25 0.163314942375194 -0.0264708834886662 2
1015 12.5 0.243487309805304 0.0108309485160227 1.8
1015 12.75 0.274375428753495 0.0776680323726115 2.2
1015 13 0.301886022362793 0.0985082855411398 2.6
1015 13.25 0.305475997937352 0.13517120098989 4
1015 13.5 0.298097722933005 0.143075594912532 3.4
1015 13.75 0.234127997076204 0.136674630749556 3.6
1015 14 0.170827522173494 0.132426593211437 3
1015 14.25 0.1212749695724 0.10284113043429 2.8
1015 14.5 0.0249760318805417 0.0384419125527285 2.8
1015 14.75 -0.0567686047541992 -0.00197783998097712 2.4
1015 15 -0.143740143635621 -0.0688334516951671 2.2
1015 15.25 -0.205349725862548 -0.106566017826348 2.8
1015 15.5 -0.256311147769712 -0.150482621828915 2.6
1015 15.75 -0.275891420870634 -0.157098309600458 2.2
1015 16 -0.29593691450765 -0.174023605641108 2.6
1015 16.25 -0.276230184006913 -0.128618878875181 3
1015 16.5 -0.248659446892738 -0.099531709337876 3
1015 16.75 -0.206056059013769 -0.0586562580523666 3
1015 17 -0.138990760512939 -0.00443039779466436 2.8
1015 17.25 -0.059867838414693 0.0452027412728106 2.6
1015 17.5 0.0147674048606993 0.0896115944614708 3
1015 17.75 0.0800855051247396 0.111842697405112 2.6
1015 18 0.172468473668875 0.158924769133405 2.2
1015 18.25 0.224861989562845 0.172461707406581 2.2
1015 18.5 0.253229821627735 0.155111297036324 2
1015 18.75 0.285190835447103 0.132184212871312 1.6
1015 19 0.287508892321557 0.110766208762348 2.2
1015 19.25 0.26084623946097 0.0445131996045416 3.8
1015 19.5 0.220411963858801 -0.00570009701565248 3.2
1015 19.75 0.157849303976686 -0.0574963339657473 2.2
1015 20 0.0917105047848996 -0.103882281753869 2.2
1015 20.25 0.00891858388978074 -0.133355076613713 2.4
1015 20.5 -0.079203630114688 -0.161815786867026 2.4
1015 20.75 -0.163943950501388 -0.135676234674294 2.6
1015 21 -0.232491226159501 -0.126363950540846 2.4
1015 21.25 -0.267533974327822 -0.0865916887132343 2.4
1015 21.5 -0.29884975582138 -0.0333457023427948 3.2
1015 21.75 -0.317254905791101 -0.00898926244172962 2.8
1015 22 -0.284353241392756 0.060643710273774 2.4
1015 22.25 -0.269827792832547 0.111842568495149 2.2
1015 22.5 -0.201155162695812 0.140624937661106 2.4
1015 22.75 -0.126974199563459 0.157033636616821 2
1015 23 -0.0813649566874343 0.181805421549419 1.8
1015 23.25 0.010925333645235 0.160195499386014 2.2
1015 23.5 0.0909036367163508 0.125517057693902 2
1015 23.75 0.166947990940235 0.0837490155775415 1.6
1015 24 0.220597210376256 0.0364637718621821 2
1015 24.25 0.241085852076684 -0.0189134618009378 2
1015 24.5 0.273319721711525 -0.0887638287723521 2
1015 24.75 0.274952694101768 -0.113976325345217 2.2
1015 25 0.282299123079522 -0.135410899026899 1.8
1015 25.25 0.228030428141723 -0.139988672707212 1.6
1015 25.5 0.160935421093907 -0.137498250279895 1.6
1015 25.75 0.0880805369110209 -0.127472633183639 2
1015 26 -0.00649441333011256 -0.0839983182002267 2.4
1015 26.25 -0.0548134842834323 -0.0333233480139062 2.2
1015 26.5 -0.141088778379082 0.0114221502589961 2.2
1015 26.75 -0.209294303412197 0.0782430491276771 2.2
1015 27 -0.26190044498622 0.0966238268511083 2
1015 27.25 -0.279841505452166 0.135075857090808 2
1015 27.5 -0.287894685377205 0.145043367869756 2
1015 27.75 -0.271867781941647 0.170042018606992 2.2
1015 28 -0.231138032341453 0.143458083747665 2.2
1015 28.25 -0.182142919193671 0.116169128921654 2
1015 28.5 -0.106730832713353 0.0615886076900916 2.2
1015 28.75 -0.0659548996463483 0.0318615793472744 2.8
1015 29 0.0467906633713639 -0.0579785970534063 2.2
1015 29.25 0.0952966809348522 -0.103004242099468 2.2
1015 29.5 0.17039329629928 -0.153384716578244 2.2
1015 29.75 0.227230556999676 -0.200841838640294 2.2
1015 30 0.254987709880955 -0.182659317081872 1.8
1017 0 -0.0828289487640886 0.130047179346603 2
1017 0.275229357798165 0.0196042818112765 0.0724761909469579 2
1017 0.55045871559633 0.101369179024273 0.0327691776043144 2
1017 0.825688073394495 0.173814874984611 -0.040011912813582 2
1017 1.10091743119266 0.252933739500914 -0.0909602638707891 1.6
1017 1.37614678899083 0.285343447979251 -0.135152378379256 1.2
1017 1.65137614678899 0.292781852527464 -0.156346773876402 2.2
1017 1.92660550458716 0.281070292144459 -0.163948684745769 2.2
1017 2.20183486238532 0.242293016134923 -0.128049869780368 2
1017 2.47706422018349 0.174909091903217 -0.0880814030428834 1.6
1017 2.75229357798165 0.119812103292395 -0.0646705382061432 2
1017 3.02752293577982 0.0124317207438734 -0.0133937074655636 1.8
1017 3.30275229357798 -0.0640848739236197 0.0514379343361794 1.4
1017 3.57798165137615 -0.149783375822425 0.0884295568482716 2
1017 3.85321100917431 -0.208981230549063 0.147323266641241 1.6
1017 4.12844036697248 -0.252648450655782 0.163759665833885 1.8
1017 4.40366972477064 -0.280675285870818 0.142052984986232 1.8
1017 4.67889908256881 -0.269104826277568 0.130577118180342 1.8
1017 4.95412844036697 -0.230636097312727 0.0837838556102449 2.4
1017 5.22935779816514 -0.207882540853203 0.0108693333743474 1.8
1017 5.5045871559633 -0.109305063583646 -0.0221431198259708 1.2
1017 5.77981651376147 -0.0482790686224382 -0.0869130822609504 1.8
1017 6.05504587155963 0.0462069420374802 -0.148170631472975 2.2
1017 6.3302752293578 0.110952908404618 -0.167711645904989 1.8
1017 6.60550458715596 0.199780440420276 -0.160815345173473 1.8
1017 6.88073394495413 0.265386714002793 -0.152352082860386 1.6
1017 7.15596330275229 0.285201217871747 -0.114979224343883 1.8
1017 7.43119266055046 0.295933002764503 -0.0703899660553086 1.2
1017 7.70642201834862 0.303705728140419 -0.0207898889630772 1.8
1017 7.98165137614679 0.238975410872676 0.0552836835714482 1.6
1017 8.25688073394496 0.185992794362609 0.0845342505314539 2
1017 8.53211009174312 0.10630396537932 0.129333564137872 1.4
1017 8.80733944954128 0.0229578398350682 0.149092055714175 1.8
1017 9.08256880733945 -0.0722870094803 0.139401986929085 2.2
1017 9.35779816513761 -0.16341423096945 0.114640887493741 2.2
1017 9.63302752293578 -0.227600238958045 0.0792421593462698 1.6
1017 9.90825688073395 -0.268211055643097 0.0294608153101014 2.2
1017 10.1834862385321 -0.276113307910621 -0.0343812714060858 2.2
1017 10.4587155963303 -0.278998324732576 -0.0713407882504149 2
1017 10.7339449541284 -0.239892936162495 -0.148294739005567 2
1017 11.0091743119266 -0.189953077285528 -0.155681201232535 1.6
1017 11.2844036697248 -0.126853743444358 -0.177520945489326 1.8
1017 11.5596330275229 -0.0323480727915777 -0.169262376724363 1.6
1017 11.8348623853211 0.0524319850436486 -0.115507520953402 1.8
1017 12.1100917431193 0.143326756634032 -0.0556897856979526 1.6
1017 12.3853211009174 0.205265053180415 0.0128223558085046 1.4
1017 12.6605504587156 0.26704222515532 0.0400441504415353 1.8
1017 12.9357798165138 0.29162702187585 0.100287575754616 1.2
1017 13.2110091743119 0.301923907167374 0.159715896201638 1.8
1017 13.4862385321101 0.293931897151967 0.138154353164947 2
1017 13.7614678899083 0.240908644766276 0.138948015256574 1.8
1017 14.0366972477064 0.179786399029697 0.126110003453513 1.6
1017 14.3119266055046 0.107825389448752 0.0745491393128305 1.4
1017 14.5871559633028 -0.000925867690846315 0.0386913164802006 1.6
1017 14.8623853211009 -0.110134560145178 -0.0348676641181039 1.4
1017 15.1376146788991 -0.184426170955222 -0.0773821808017505 1.2
1017 15.4128440366972 -0.259295951018112 -0.121582468464791 2
1017 15.6880733944954 -0.275407577934999 -0.149363301111524 1.4
1017 15.9633027522936 -0.288602073511892 -0.15530587289326 1.4
1017 16.2385321100917 -0.276249607684951 -0.149351700822276 2
1017 16.5137614678899 -0.238653871122751 -0.105620179731113 2
1017 16.7889908256881 -0.191659255099756 -0.0629421892356781 1.4
1017 17.0642201834862 -0.105333085782653 -0.0102098273969085 2.2
1017 17.3394495412844 -0.0248524733705057 0.041358083367466 1.4
1017 17.6146788990826 0.0386450902303851 0.0996973826790405 2
1017 17.8899082568807 0.13103123304305 0.137188448969823 1.8
1017 18.1651376146789 0.198889344667928 0.174299486240737 1.6
1017 18.4403669724771 0.255182276123572 0.172191895648649 1.4
1017 18.7155963302752 0.283960565988408 0.132240323826443 2.2
1017 18.9908256880734 0.29273541812775 0.0906006425398243 1.8
1017 19.2660550458716 0.264293749704889 0.0397600052292584 1.6
1017 19.5412844036697 0.223328800922634 -0.00641731155358634 2.4
1017 19.8165137614679 0.137521727001269 -0.070807356516703 1.4
1017 20.0917431192661 0.0504547196282919 -0.103591861994147 1.6
1017 20.3669724770642 -0.0363559269663265 -0.129639674255704 2
1017 20.6422018348624 -0.124868038852302 -0.157381770245269 2
1017 20.9174311926606 -0.217222888183252 -0.139745838100122 1.4
1017 21.1926605504587 -0.253940355942647 -0.0955898362034009 1.8
1017 21.4678899082569 -0.307207973455845 -0.0706201261109134 2.2
1017 21.743119266055 -0.304280644799782 -0.000742189671479612 1.4
1017 22.0183486238532 -0.295462432878414 0.0651265701620866 1.8
1017 22.2935779816514 -0.237960314476604 0.10146628236333 1.4
1017 22.5688073394495 -0.155125934252146 0.168017921271927 1.8
1017 22.8440366972477 -0.109443969890786 0.202393961097125 2.2
1017 23.1192660550459 -0.0277801181191279 0.15190400588376 1.4
1017 23.394495412844 0.0606794086176759 0.142265972811109 1.8
1017 23.6697247706422 0.129550959888406 0.108976555977885 1.4
1017 23.9449541284404 0.218112439297184 0.0378256792726785 1.8
1017 24.2201834862385 0.247938839324891 -0.00379233652009273 1.2
1017 24.4954128440367 0.275161163531831 -0.0737826727727436 1.4
1017 24.7706422018349 0.279278693008665 -0.111958875881456 2
1017 25.045871559633 0.242964537584039 -0.148606957102468 1.8
1017 25.3211009174312 0.200916832588663 -0.146152213715431 1.8
1017 25.5963302752294 0.118626117005628 -0.141446789087615 1.8
1017 25.8715596330275 0.0681132901726472 -0.132571562296813 1.4
1017 26.1467889908257 -0.040392984508859 -0.0534719171429834 1.8
1017 26.4220183486239 -0.131760895408886 -0.00462600973583259 1.8
1017 26.697247706422 -0.204633416847828 0.0463729246826666 2
1017 26.9724770642202 -0.25684126114705 0.10648332900187 1.8
1017 27.2477064220184 -0.28160473361782 0.131224208104319 1.8
1017 27.5229357798165 -0.284818603665033 0.169394154663429 1.6
1017 27.7981651376147 -0.255383143063271 0.147628442913757 1.8
1017 28.0733944954128 -0.207708517881634 0.140037233455932 1.6
1017 28.348623853211 -0.171139626985098 0.0903043783163102 1.4
1017 28.6238532110092 -0.0806534230405856 0.0369256063353099 1.4
1017 28.8990825688073 -0.0196905814416214 -0.0354212948023525 1.8
1017 29.1743119266055 0.0605805303681105 -0.0796208065147648 2.2
1017 29.4495412844037 0.142344602249685 -0.124819657120185 2.2
1017 29.7247706422018 0.225125142961327 -0.152313272287782 2
1017 30 0.250036631973693 -0.173262834209245 2
1021 0 -0.049736392799836 0.134917271972659 1.8
1021 0.223880597014925 -0.00572028071791253 0.109775169960401 2
1021 0.447761194029851 0.0610732019123253 0.0612557011561601 1.8
1021 0.671641791044776 0.127393160347279 0.00380097957590024 2.8
1021 0.895522388059702 0.196449097161693 -0.0559840399461673 2.8
1021 1.11940298507463 0.236504420784636 -0.0933804630153247 2
1021 1.34328358208955 0.248422014383548 -0.134913695479138 2.8
1021 1.56716417910448 0.276577475365465 -0.159661952417594 2.6
1021 1.7910447761194 0.259045131681499 -0.164718327790238 1.2
1021 2.01492537313433 0.258599834723967 -0.168545916697235 1.8
1021 2.23880597014925 0.216961461967952 -0.148545286778117 3.4
1021 2.46268656716418 0.187481902515751 -0.121210859122814 1.8
1021 2.6865671641791 0.104165807042123 -0.0517903947019411 2.6
1021 2.91044776119403 0.0502516305543083 -0.0162628781524552 1
1021 3.13432835820896 0.00113652479662305 0.0296790491565307 1
1021 3.35820895522388 -0.101909068010684 0.0731698328730431 1.4
